,제품코드,ATC코드,규격,단위,상한금액,전일,급여여부
584,649602220,N02BE01,1,정,29,일반,1
585,670301820,N02BE01,1,정,29,일반,1
586,671803310,N02BE01,1,정,29,일반,1
587,655403770,N02BE01,1,정,29,일반,1
588,650205710,N02BE01,1,정,29,일반,1
589,60500030,N02BE01,1,정,29,일반,1
590,642204320,N02BE01,1,정,40,일반,1
591,645700880,N02BE01,1,정,24,일반,1
592,650205720,N02BE01,1,정,43,일반,1
593,628801440,N02BE01,1,정,70,일반,1
594,657308190,N02BE01,1,정,70,일반,1
595,645301160,N02BE01,1,정,70,일반,1
596,649602230,N02BE01,1,정,70,일반,1
597,652901880,N02BE01,1,정,70,일반,1
598,665002340,N02BE01,1,정,70,일반,1
599,693201820,N02BE01,1,정,70,일반,1
600,622803650,N02BE01,1,정,70,일반,1
601,670501910,N02BE01,1,정,70,일반,1
602,645700850,N02BE01,1,정,70,일반,1
603,661901710,N02BE01,1,정,70,일반,1
604,657801970,N02BE01,1,정,70,일반,1
605,698003380,N02BE01,1,정,70,일반,1
606,643501510,N02BE01,1,정,70,일반,1
607,670301800,N02BE01,1,정,70,일반,1
608,642202200,N02BE01,1,정,70,일반,1
609,643306670,N02BE01,1,정,70,일반,1
610,672300240,N02BE01,1,정,70,일반,1
611,641100070,N02BA01,1,정,48,일반,1
612,670303602,M01AE14,50(1),mL/병,23,일반,1
613,646802461,M01AE14,50(1),mL/병,24,일반,1
614,643500801,M01AE14,50(1),mL/병,29,일반,1
615,650203432,M01AE14,50(1),mL/병,29,일반,1
616,657306852,M01AE14,50(1),mL/병,29,일반,1
617,641907672,M01AE14,50(1),mL/병,29,일반,1
618,643500802,M01AE14,75(1),mL/병,29,일반,1
619,657306853,M01AE14,75(1),mL/병,29,일반,1
620,641907673,M01AE14,75(1),mL/병,29,일반,1
621,641907674,M01AE14,100(1),mL/병,23,일반,1
622,657306854,M01AE14,100(1),mL/병,29,일반,1
623,670103171,M01AE14,500(1),mL/병,19,일반,1
624,670303603,M01AE14,500(1),mL/병,23,일반,1
625,643103201,M01AE14,500(1),mL/병,24,일반,1
626,646802462,M01AE14,500(1),mL/병,24,일반,1
627,655402751,M01AE14,500(1),mL/병,24,일반,1
628,650302721,M01AE14,500(1),mL/병,24,일반,1
629,644101511,M01AE14,500(1),mL/병,24,일반,1
630,645702251,M01AE14,500(1),mL/병,24,일반,1
631,644501802,M01AE14,500(1),mL/병,24,일반,1
632,698502171,M01AE14,500(1),mL/병,25,일반,1
633,665506361,M01AE14,500(1),mL/병,29,일반,1
634,643500804,M01AE14,500(1),mL/병,29,일반,1
635,670500601,M01AE14,500(1),mL/병,29,일반,1
636,650203431,M01AE14,500(1),mL/병,29,일반,1
637,657306851,M01AE14,500(1),mL/병,29,일반,1
638,648104031,M01AE14,500(1),mL/병,29,일반,1
639,649103831,M01AE14,500(1),mL/병,29,일반,1
640,645208531,M01AE14,500(1),mL/병,29,일반,1
641,644604051,M01AE14,500(1),mL/병,29,일반,1
642,641907671,M01AE14,500(1),mL/병,29,일반,1
643,671804912,M01AE14,6,mL/포,144,일반,1
644,671804914,M01AE14,12,mL/포,288,일반,1
645,641602140,M01AE14,1,캡슐,63,일반,1
646,658200120,M01AE14,1,캡슐,103,일반,1
647,661601030,M01AE14,1,캡슐,115,일반,1
648,657304630,M01AE14,1,캡슐,115,일반,1
649,658200140,M01AE14,1,정,93,일반,1
650,669907820,M01AE14,1,정,108,일반,1
651,655601420,,1,정,112,일반,1
652,663602500,M01AE14,1,정,114,일반,1
653,653800060,M01AE14,1,정,115,일반,1
654,693200630,M01AE14,1,정,115,일반,1
655,643100080,M01AE14,1,정,115,일반,1
656,629700830,M01AE14,1,정,115,일반,1
657,645604590,M01AE14,1,정,115,일반,1
658,644300460,M01AE14,1,정,115,일반,1
659,645900210,M01AE14,1,정,115,일반,1
660,665500650,M01AE14,1,정,115,일반,1
661,644800460,M01AE14,1,정,115,일반,1
662,654300930,M01AE14,1,정,115,일반,1
663,644102420,M01AE14,1,정,115,일반,1
664,642800900,M01AE14,1,정,115,일반,1
665,650201700,M01AE14,1,정,115,일반,1
666,649401590,M01AE14,1,정,115,일반,1
667,651203970,M01AE14,1,정,115,일반,1
668,648201150,M01AE14,1,정,115,일반,1
669,645203770,M01AE14,1,정,115,일반,1
670,652901960,M01AE14,1,정,115,일반,1
671,698000570,M01AE14,1,정,115,일반,1
672,654005320,M01AE14,1,정,115,일반,1
673,653404310,M01AE14,1,정,115,일반,1
674,658107300,M01AE14,1,정,115,일반,1
675,658603860,M01AE14,1,정,115,일반,1
676,694003040,M01AE14,1,정,115,일반,1
677,643500810,M01AE14,1,정,111,일반,1
678,650201710,M01AE14,1,정,70,일반,1
679,662500610,M01AE14,1,정,131,전문,1
680,646200520,M01AE14,1,정,131,전문,1
681,671700170,M01AE14,1,정,131,전문,1
682,650301360,M01AE14,1,정,131,전문,1
683,669603590,M01AE14,1,정,131,전문,1
684,640901020,M01AE14,1,정,131,전문,1
685,656000090,M01AE14,1,정,131,전문,1
686,628900160,M01AE14,1,정,131,전문,1
687,670500690,M01AE14,1,정,131,전문,1
688,644603410,M01AE14,1,정,131,전문,1
689,650204900,M01AE14,1,정,131,전문,1
690,649100670,M01AE14,1,정,136,전문,1
691,649500350,M01AE14,1,정,152,전문,1
692,670100100,M01AE14,1,정,154,전문,1
693,648104320,M01AE14,1,정,154,전문,1
694,649700140,M01AB05,1,정,30,전문,1
695,645901100,M01AB05,1,정,30,전문,1
696,653800990,M01AB05,1,정,30,전문,1
697,649702710,M01AB05,1,정,46,전문,1
698,653801000,M01AB05,1,정,57,전문,1
699,649802510,M01AB08,1,캡슐,154,전문,1
700,646800140,M01AB08,1,정,153,전문,1
701,657200780,M01AB08,1,정,230,전문,1
702,646800580,M01AB08,1,정,610,전문,1
703,646800120,M01AB08,1,정,722,전문,1
704,643900913,M01AE01,80(1),mL/병,14,일반,1
705,642902031,M01AE01,90(1),mL/병,10,일반,1
706,643900911,M01AE01,90(1),mL/병,14,일반,1
707,641600851,M01AE01,100(1),mL/병,10,일반,1
708,643502184,M01AE01,500(1),mL/병,10,일반,1
709,642902032,M01AE01,500(1),mL/병,10,일반,1
710,670101712,M01AE01,500(1),mL/병,10,일반,1
711,649601603,M01AE01,500(1),mL/병,10,일반,1
712,670500591,M01AE01,500(1),mL/병,14,일반,1
713,649601602,M01AE01,1000(1),mL/병,10,일반,1
714,643502185,M01AE01,1000(1),mL/병,10,일반,1
715,643900912,M01AE01,1000(1),mL/병,14,일반,1
716,645701041,M01AE01,500(1),mL/병,18,일반,1
717,641602130,M01AE01,1,캡슐,15,일반,1
718,647200310,M01AE01,1,정,17,일반,1
719,656700420,M01AE01,1,정,30,일반,1
720,643900470,M01AE01,1,정,34,일반,1
721,670700060,M01AE01,1,정,30,일반,1
722,656700430,M01AE01,1,정,30,일반,1
723,657500190,M01AE01,1,정,30,일반,1
724,645600420,M01AE01,1,정,30,일반,1
725,654200080,M01AE01,1,정,30,일반,1
726,644000880,M01AE01,1,정,30,일반,1
727,653801580,M01AE01,1,정,30,일반,1
728,653700760,M01AE01,1,정,30,일반,1
729,662501330,M01AE01,1,정,30,일반,1
730,654303510,M01AE01,1,정,30,일반,1
731,644801570,M01AE01,1,정,30,일반,1
732,643900480,M01AE01,1,정,51,일반,1
733,643200290,M01AE01,1,정,123,일반,1
734,651300390,,1,정,158,전문,1
735,653400910,M01AB15,1,정,171,전문,1
736,693200560,M01AE,1,정,90,전문,1
737,641501820,M01AE,1,정,95,전문,1
738,642900220,M01AE,1,정,99,전문,1
739,644806000,M01AE,1,정,106,전문,1
740,655404560,M01AE,1,정,106,전문,1
741,655600450,M01AE,1,정,106,전문,1
742,665001710,M01AE,1,정,106,전문,1
743,641805410,M01AE,1,정,106,전문,1
744,645900370,M01AE,1,정,106,전문,1
745,651601610,M01AE,1,정,106,전문,1
746,650303190,M01AE,1,정,106,전문,1
747,657202370,M01AE,1,정,106,전문,1
748,658501900,M01AE,1,정,106,전문,1
749,643500600,M01AE,1,정,106,전문,1
750,678600560,M01AE,1,정,106,전문,1
751,644602990,M01AE,1,정,106,전문,1
752,658202900,M01AE,1,정,106,전문,1
753,625200060,M01AE,1,정,106,전문,1
754,664901130,M01AE,1,정,106,전문,1
755,674400680,M01AE,1,정,106,전문,1
756,662503170,M01AE,1,정,106,전문,1
757,679801460,M01AE,1,정,106,전문,1
758,629700540,M01AE,1,정,106,전문,1
759,671801450,M01AE,1,정,106,전문,1
760,669500140,M01AE,1,정,106,전문,1
761,644102220,M01AE,1,정,106,전문,1
762,648203690,M01AE,1,정,106,전문,1
763,625800280,M01AE,1,정,106,전문,1
764,657502420,M01AE,1,정,106,전문,1
765,653102810,M01AE,1,정,106,전문,1
766,642306400,M01AE,1,정,106,전문,1
767,650201160,M01AE,1,정,106,전문,1
768,669700100,M01AE,1,정,106,전문,1
769,661604140,M01AE,1,정,106,전문,1
770,674100980,M01AE,1,정,106,전문,1
771,654302150,M01AE,1,정,106,전문,1
772,52700650,M01AE,1,정,106,전문,1
773,697100310,M01AE,1,정,106,전문,1
774,684501180,M01AE,1,정,106,전문,1
775,670400780,M01AE,1,정,106,전문,1
776,669604560,M01AE,1,정,106,전문,1
777,643202830,M01AE,1,정,106,전문,1
778,647204160,,1,정,106,전문,1
779,694204950,M01AE,1,정,106,전문,1
780,53600160,M01AE,1,정,106,전문,1
781,628901000,M01AE,1,정,106,전문,1
782,645405240,M01AE,1,정,106,전문,1
783,656202380,M01AE,1,정,106,전문,1
784,649001840,M01AE,1,정,106,전문,1
785,689000500,M01AE,1,정,106,전문,1
786,690300530,M01AE,1,정,106,전문,1
787,670501340,M01AE,1,정,106,전문,1
788,656702030,M01AE,1,정,106,전문,1
789,649702090,M01AE,1,정,106,전문,1
790,652904330,M01AE,1,정,106,전문,1
791,53300610,M01AE,1,정,106,전문,1
792,658106780,M01AE,1,정,106,전문,1
793,642004390,M01AE,1,정,106,전문,1
794,57000120,M01AE,1,정,106,전문,1
795,57700380,M01AE,1,정,106,전문,1
796,623005810,M01AE,1,정,106,전문,1
797,679601190,M01AE,1,정,106,전문,1
798,58200160,M01AE,1,정,106,전문,1
799,58800170,M01AE,1,정,106,전문,1
800,59000130,M01AE,1,정,106,전문,1
801,52401660,M01AE,1,정,106,전문,1
802,673400210,M01AE,1,정,106,전문,1
803,55102250,M01AE,1,정,106,전문,1
804,54800850,M01AE,1,정,106,전문,1
805,57600660,M01AE,1,정,106,전문,1
806,662601110,M01AE,1,정,106,전문,1
807,59600230,M01AE,1,정,106,전문,1
808,60500410,M01AE,1,정,106,전문,1
809,621802050,M01AE,1,정,112,전문,1
810,693900370,M01AE,1,정,114,전문,1
811,641700320,M01AE,1,정,117,전문,1
812,656000260,M01AE,1,정,118,전문,1
813,645600850,M01AE,1,정,123,전문,1
814,661900100,M01AE,1,정,125,전문,1
815,694000680,M01AE,1,정,125,전문,1
816,642700370,M01AE,1,정,125,전문,1
817,622801610,M01AE,1,정,125,전문,1
818,657800480,M01AE,1,정,125,전문,1
819,649100180,M01AE,1,정,125,전문,1
820,698500100,M01AE,1,정,125,전문,1
821,645701500,M01AE,1,정,125,전문,1
822,644000300,M01AE,1,정,125,전문,1
823,649600860,M01AE,1,정,125,전문,1
824,648100560,M01AE,1,정,125,전문,1
825,663600400,M01AE,1,정,125,전문,1
826,670100330,M01AE,1,정,125,전문,1
827,657305840,M01AE,1,정,125,전문,1
828,643103340,M01AE,1,정,125,전문,1
829,646200690,M01AE,1,정,125,전문,1
830,648600370,M01AE,1,정,125,전문,1
831,651200360,M01AE,1,정,125,전문,1
832,651500390,M01AE,1,정,125,전문,1
833,645200620,M01AE,1,정,125,전문,1
834,640902440,M01AE,1,정,125,전문,1
835,669901120,M01AE,1,정,125,전문,1
836,648500640,M01AE,1,정,125,전문,1
837,644308400,M01AE,1,정,125,전문,1
838,645300430,M01AE,1,정,125,전문,1
839,653402930,M01AE,1,정,125,전문,1
840,646000510,M01AE,1,정,125,전문,1
841,652603750,M01AE,1,정,125,전문,1
842,669800890,M01AE,1,정,125,전문,1
843,653005060,M01AE,1,정,125,전문,1
844,649806570,M01AE,1,정,125,전문,1
845,665501480,M01AE,1,정,125,전문,1
846,660700740,M01AE,1,정,125,전문,1
847,649404640,M01AE,1,정,125,전문,1
848,643701530,M01AE,1,정,125,전문,1
849,654700430,,1,정,125,전문,1
850,654004180,M01AE,1,정,125,전문,1
851,658602710,M01AE,1,정,125,전문,1
852,647301150,M01AE,1,정,125,전문,1
853,671701890,M01AE,1,정,125,전문,1
854,670602780,M01AE,1,정,125,전문,1
855,628800170,M01AE,1,정,125,전문,1
856,649507240,M01AE,1,정,125,전문,1
857,53500050,M01AE,1,정,125,전문,1
858,648506510,M01AE,1,정,270,전문,1
859,58200320,M01AC06,1,캡슐,158,전문,1
860,644805970,M01AC06,1,캡슐,207,전문,1
861,648200460,M01AC06,1,캡슐,216,전문,1
862,642900360,M01AC06,1,캡슐,216,전문,1
863,693200020,M01AC06,1,캡슐,218,전문,1
864,664901030,M01AC06,1,캡슐,230,전문,1
865,658203090,M01AC06,1,캡슐,230,전문,1
866,643903480,M01AC06,1,캡슐,230,전문,1
867,649000100,M01AC06,1,캡슐,230,전문,1
868,664102630,M01AC06,1,캡슐,230,전문,1
869,645404010,M01AC06,1,캡슐,230,전문,1
870,669700080,M01AC06,1,캡슐,230,전문,1
871,621801940,M01AC06,1,캡슐,230,전문,1
872,652600720,M01AC06,1,캡슐,230,전문,1
873,52700720,M01AC06,1,캡슐,230,전문,1
874,55100440,M01AC06,1,캡슐,230,전문,1
875,694000470,M01AC06,1,캡슐,230,전문,1
876,684501070,M01AC06,1,캡슐,230,전문,1
877,669905880,M01AC06,1,캡슐,230,전문,1
878,649400760,M01AC06,1,캡슐,230,전문,1
879,654301070,M01AC06,1,캡슐,230,전문,1
880,669501600,M01AC06,1,캡슐,230,전문,1
881,698502500,M01AC06,1,캡슐,230,전문,1
882,646200850,M01AC06,1,캡슐,230,전문,1
883,647204040,M01AC06,1,캡슐,230,전문,1
884,644603170,M01AC06,1,캡슐,230,전문,1
885,670100440,M01AC06,1,캡슐,230,전문,1
886,653402650,M01AC06,1,캡슐,230,전문,1
887,645901450,M01AC06,1,캡슐,230,전문,1
888,669801110,M01AC06,1,캡슐,230,전문,1
889,660702660,M01AC06,1,캡슐,230,전문,1
890,661904360,M01AC06,1,캡슐,230,전문,1
891,649102120,M01AC06,1,캡슐,230,전문,1
892,625800150,M01AC06,1,캡슐,230,전문,1
893,647302990,M01AC06,1,캡슐,230,전문,1
894,648602770,M01AC06,1,캡슐,230,전문,1
895,653001280,M01AC06,1,캡슐,230,전문,1
896,649502850,M01AC06,1,캡슐,230,전문,1
897,665000650,M01AC06,1,캡슐,230,전문,1
898,651300510,M01AC06,1,캡슐,230,전문,1
899,670400870,M01AC06,1,캡슐,230,전문,1
900,674401170,M01AC06,1,캡슐,230,전문,1
901,694204780,M01AC06,1,캡슐,230,전문,1
902,656202160,M01AC06,1,캡슐,230,전문,1
903,697100720,M01AC06,1,캡슐,230,전문,1
904,53300170,M01AC06,1,캡슐,230,전문,1
905,52400540,M01AC06,1,캡슐,230,전문,1
906,628901060,M01AC06,1,캡슐,230,전문,1
907,696601830,M01AC06,1,캡슐,230,전문,1
908,629701460,M01AC06,1,캡슐,230,전문,1
909,670501620,M01AC06,1,캡슐,230,전문,1
910,649702150,M01AC06,1,캡슐,230,전문,1
911,689000830,M01AC06,1,캡슐,230,전문,1
912,678601320,M01AC06,1,캡슐,230,전문,1
913,665507600,M01AC06,1,캡슐,230,전문,1
914,658106600,M01AC06,1,캡슐,230,전문,1
915,623005390,M01AC06,1,캡슐,230,전문,1
916,690302080,M01AC06,1,캡슐,230,전문,1
917,54801160,M01AC06,1,캡슐,230,전문,1
918,60500730,M01AC06,1,캡슐,230,전문,1
919,642501600,M01AC06,1,캡슐,265,전문,1
920,653500890,M01AC06,1,캡슐,267,전문,1
921,642100520,M01AC06,1,캡슐,268,전문,1
922,648500150,M01AC06,1,캡슐,269,전문,1
923,658600320,M01AC06,1,캡슐,269,전문,1
924,643701200,M01AC06,1,캡슐,269,전문,1
925,657500410,M01AC06,1,캡슐,269,전문,1
926,663600580,M01AC06,1,캡슐,269,전문,1
927,663300930,M01AC06,1,캡슐,270,전문,1
928,645300450,M01AC06,1,캡슐,270,전문,1
929,649800680,M01AC06,1,캡슐,270,전문,1
930,693900580,M01AC06,1,캡슐,270,전문,1
931,643506140,M01AC06,1,캡슐,270,전문,1
932,657800630,M01AC06,1,캡슐,270,전문,1
933,643300740,M01AC06,1,캡슐,270,전문,1
934,646001040,M01AC06,1,캡슐,270,전문,1
935,648100760,M01AC06,1,캡슐,270,전문,1
936,657301650,M01AC06,1,캡슐,270,전문,1
937,645604540,M01AC06,1,캡슐,270,전문,1
938,650300560,M01AC06,1,캡슐,270,전문,1
939,649600990,M01AC06,1,캡슐,270,전문,1
940,670600840,M01AC06,1,캡슐,270,전문,1
941,654000380,M01AC06,1,캡슐,270,전문,1
942,645201300,M01AC06,1,캡슐,270,전문,1
943,644001130,M01AC06,1,캡슐,270,전문,1
944,653802160,M01AC06,1,캡슐,270,전문,1
945,625200140,M01AC06,1,캡슐,270,전문,1
946,643102100,M01AC06,1,캡슐,270,전문,1
947,656001500,M01AC06,1,캡슐,270,전문,1
948,651501500,M01AC06,1,캡슐,270,전문,1
949,642400350,M01AC06,1,정,267,전문,1
950,685900100,M01AC06,1,정,270,전문,1
951,643903490,M01AC06,1,캡슐,350,전문,1
952,645404000,M01AC06,1,캡슐,350,전문,1
953,694000480,M01AC06,1,캡슐,350,전문,1
954,653402660,M01AC06,1,캡슐,350,전문,1
955,697100950,M01AC06,1,캡슐,350,전문,1
956,698002050,M01AC06,1,캡슐,350,전문,1
957,54801170,M01AC06,1,캡슐,350,전문,1
958,642100530,M01AC06,1,캡슐,410,전문,1
959,645304550,M01AC06,1,캡슐,411,전문,1
960,653500900,M01AC06,1,캡슐,411,전문,1
961,642501610,M01AC06,1,캡슐,412,전문,1
962,693902100,M01AC06,1,캡슐,412,전문,1
963,643500950,M01AC06,1,캡슐,412,전문,1
964,643300750,M01AC06,1,캡슐,412,전문,1
965,643701210,M01AC06,1,캡슐,412,전문,1
966,650300570,M01AC06,1,캡슐,412,전문,1
967,625201190,M01AC06,1,캡슐,412,전문,1
968,697100100,M01AX01,1,정,212,전문,1
969,696600080,M01AX01,1,정,225,전문,1
970,647200660,M01AX01,1,정,225,전문,1
971,671700010,M01AX01,1,정,225,전문,1
972,698500350,M01AX01,1,정,225,전문,1
973,53300040,M01AX01,1,정,225,전문,1
974,670701170,M01AX01,1,정,257,전문,1
975,652101610,M01AX01,1,정,262,전문,1
976,645300520,M01AX01,1,정,264,전문,1
977,645902450,M01AX01,1,정,264,전문,1
978,643200040,M01AX01,1,정,265,전문,1
979,649802600,M01AX01,1,정,265,전문,1
980,646002540,M01AX01,1,정,265,전문,1
981,643300100,M01AE02,1,정,420,전문,1
982,643300110,M01AE02,1,정,110,전문,1
983,649700390,M01AE02,1,정,60,일반,1
984,653800090,M01AE02,1,정,63,일반,1
985,651902320,M01AE02,1,정,69,일반,1
986,621800250,M01AE02,1,정,70,일반,1
987,657500440,M01AE02,1,정,80,일반,1
988,644801940,M01AE02,1,정,80,일반,1
989,648601840,M01AE02,1,정,82,일반,1
990,657200430,M01AE02,1,정,84,일반,1
991,670301980,M01AE02,1,정,88,일반,1
992,663803380,M01AE02,1,정,98,일반,1
993,661900590,M01AE02,1,정,99,일반,1
994,654300100,M01AE02,1,정,101,일반,1
995,640900140,M01AE02,1,정,104,일반,1
996,643301620,M01AE02,1,정,115,일반,1
997,53500020,M01AE02,1,정,115,일반,1
998,644902540,M01AX17,1,정,138,전문,1
999,647200670,M01AX17,1,정,145,전문,1
1000,649700860,M01AC01,1,캡슐,30,전문,1
1001,698000340,M01AC01,1,정,89,전문,1
1002,649700870,M01AC01,1,캡슐,30,전문,1
1003,698000110,M01AC01,1,정,161,전문,1
1004,670301540,M01AC01,1,정,163,전문,1
1005,655602820,M01AB14,1,정,217,전문,1
1006,646801230,M01AB02,1,정,86,전문,1
1007,644502620,N02CC01,1,정,2700,전문,1
1008,651902580,N02CC01,1,정,2726,전문,1
1009,651602880,N02CC01,1,정,3078,전문,1
1010,658601350,N02CC01,1,정,3301,전문,1
1011,650000990,N02CC01,1,정,3621,전문,1
1012,651901300,N02CC01,1,정,1802,전문,1
1013,649803780,M01AX,1,정,148,전문,1
1014,662501690,M01AX,1,정,148,전문,1
1015,657301400,M01AX,1,정,148,전문,1
1016,656000330,M01AX,1,정,148,전문,1
1017,694000360,M01AX,1,정,148,전문,1
1018,643200740,M01AX,1,정,148,전문,1
1019,640901170,M01AX,1,정,148,전문,1
1020,698500190,M01AX,1,정,148,전문,1
1021,648201770,M01AX,1,정,148,전문,1
1022,654001620,M01AX,1,정,148,전문,1
1023,52700400,M01AX,1,정,148,전문,1
1024,649602250,M01AX,1,정,148,전문,1
1025,693200150,M01AX,1,정,148,전문,1
1026,625800290,M01AX,1,정,148,전문,1
1027,665000730,M01AX,1,정,148,전문,1
1028,651502330,M01AX,1,정,148,전문,1
1029,628800130,M01AX,1,정,148,전문,1
1030,649102000,M01AX,1,정,148,전문,1
1031,670600080,M01AX,1,정,148,전문,1
1032,53601360,M01AX,1,정,148,전문,1
1033,652600250,M01AX,1,정,161,전문,1
1034,647802240,M01AX,1,정,173,전문,1
1035,657500640,M01AX,1,정,174,전문,1
1036,648501780,M01AX,1,정,174,전문,1
1037,665503170,M01AX,1,정,174,전문,1
1038,644801920,M01AX,1,정,174,전문,1
1039,660701780,M01AX,1,정,174,전문,1
1040,653003980,M01AX,1,정,174,전문,1
1041,654303190,M01AX,1,정,174,전문,1
1042,671702000,M01AX,1,정,174,전문,1
1043,657803040,M01AX,1,정,174,전문,1
1044,678000140,N02AX02,1,정,385,전문,1
1045,678000150,N02AX02,1,정,483,전문,1
1046,642102480,N02AX02,1,정,276,전문,1
1047,642102520,N02AX02,1,캡슐,90,전문,1
1048,654001730,N02AX02,1,캡슐,92,전문,1
1049,642102490,N02AX02,1,정,90,전문,1
1050,678000230,N02AX02,1,정,259,전문,1
1051,697100170,M01AE,1,정,117,전문,1
1052,655404420,M01AE,1,정,125,전문,1
1053,658603200,M01AE,1,정,125,전문,1
1054,642307190,M01AE,1,정,125,전문,1
1055,55101060,M01AE,1,정,125,전문,1
1056,649702160,M01AE,1,정,125,전문,1
1057,658502170,M01AE,1,정,125,전문,1
1058,657307970,M01AE,1,정,125,전문,1
1059,694002880,M01AE,1,정,125,전문,1
1060,73000660,M01AE,1,정,125,전문,1
1061,641502920,M01AE,1,정,125,전문,1
1062,640000920,M01AE,1,정,141,전문,1
1063,651300730,M01AE,1,정,142,전문,1
1064,645601610,M01AE,1,정,146,전문,1
1065,651200170,M01AE,1,정,147,전문,1
1066,648201630,M01AE,1,정,147,전문,1
1067,693902200,M01AE,1,정,147,전문,1
1068,649700890,N02CA52,1,정,54,전문,1
1069,664901090,M01AH01,1,캡슐,279,전문,1
1070,649506000,M01AH01,1,캡슐,328,전문,1
1071,646003630,M01AH01,1,캡슐,329,전문,1
1072,646802680,M01AH01,1,캡슐,385,전문,1
1073,661903990,M01AH01,1,캡슐,386,전문,1
1074,652104850,M01AH01,1,캡슐,386,전문,1
1075,628900410,M01AH01,1,캡슐,438,전문,1
1076,655604680,M01AH01,1,캡슐,443,전문,1
1077,651203580,M01AH01,1,캡슐,443,전문,1
1078,640902940,M01AH01,1,캡슐,443,전문,1
1079,657804680,M01AH01,1,캡슐,443,전문,1
